Temperatura,Personas,Electrodomesticos,Consumo_kWh
12.538108941889579,1.0,13.0,36.134550275644784
18.867324108678417,2.0,7.0,32.4967341734377
23.487169141678944,1.0,7.0,35.97666153517245
30.700236598244228,3.0,9.0,55.70594694327277
17.163010404692457,2.0,19.0,53.887841994693915
24.741091806905107,3.0,12.0,51.561836816289684
21.606691884038565,3.0,13.0,50.74512666424449
16.99475514639517,1.0,9.0,26.71868339774643
27.941580062576268,2.0,18.0,62.22926544088728
16.504423593444326,1.0,18.0,48.15280206993439
20.052235204500807,4.0,19.0,66.18852576069901
16.114042195717882,3.0,18.0,
25.678196393939096,5.0,12.0,56.27347721020379
16.73686099312148,3.0,11.0,41.86338940283697
15.647518868625884,4.0,12.0,47.88334934063315
,2.0,10.0,44.33515011305487
24.751950358626544,1.0,,
21.48723263801167,2.0,19.0,
13.684400121969869,5.0,15.0,
16.269341071527418,5.0,8.0,40.84622444380344
22.29126545781169,3.0,7.0,35.05028950046876
15.628046437905187,2.0,16.0,46.06738281007628
21.598947255890774,5.0,5.0,46.795348229481455
27.706608784703732,4.0,14.0,60.82012940558814
23.305409465251447,5.0,19.0,68.60695969450673
14.247192418727494,1.0,7.0,29.74467440640338
19.62968267655269,5.0,7.0,53.412197570560735
21.973305081820715,4.0,9.0,45.78243268133657
21.938077883627813,5.0,8.0,46.021879422804105
19.034984069401624,1.0,7.0,25.90454174051527
17.915667095403823,2.0,17.0,51.38827388622847
23.87539602305144,1.0,20.0,57.65744397361738
27.19439398908695,3.0,9.0,49.24103254218646
20.574550301206653,2.0,6.0,33.50628298732494
27.91647499976747,4.0,17.0,61.05313677147868
,2.0,15.0,39.9616937208895
24.37540886026469,5.0,18.0,68.18661593318986
20.361208863120325,5.0,14.0,57.575490421317
24.09567213795764,3.0,5.0,35.314708401645035
23.206993372506837,3.0,10.0,46.18159513411424
18.866785479499164,4.0,16.0,59.552131262606004
14.398335452642442,2.0,11.0,39.8786125902071
11.297634841697997,1.0,10.0,27.03456629621095
18.848573322734314,2.0,16.0,48.33943795523422
22.89900942323254,5.0,9.0,50.18006723891085
23.63017047879941,1.0,7.0,39.91283559325596
21.26501761859973,5.0,11.0,52.8575263895096
14.253209575989294,4.0,5.0,
23.721238671542793,4.0,9.0,46.30982762884481
24.337960933233393,4.0,14.0,
22.9367302936271,1.0,17.0,51.629667011709
17.937748676559877,2.0,13.0,44.77835959464443
26.958723301336647,3.0,12.0,
23.947817303771142,2.0,8.0,37.22762629781395
26.020804554751496,1.0,19.0,54.64942291847876
23.219805857266696,1.0,9.0,37.76024242497277
,5.0,,81.23975810727549
22.254000173623595,5.0,16.0,61.40393937720525
12.698575985217825,4.0,17.0,53.79167108224663
30.733205977895803,2.0,18.0,60.8255350533708
27.947234976825698,4.0,19.0,71.24965288882633
23.24147510503422,5.0,13.0,62.55730009971478
,1.0,7.0,27.878883406458957
29.285669927509094,3.0,18.0,65.14499655746118
21.277617112059765,3.0,16.0,60.67877160389602
19.78912239253364,4.0,8.0,44.22708822761683
30.211584829869047,1.0,5.0,35.89613963581908
18.53249642630687,4.0,12.0,45.344392274116004
16.894727229150273,4.0,16.0,56.7185857437059
26.24722587567749,,18.0,64.20913910557539
28.30146126743394,4.0,18.0,
24.806260647775392,2.0,5.0,35.911320793839295
14.68747577901239,4.0,12.0,44.66831158585016
23.306255047799468,1.0,17.0,52.49318305199678
20.397083542031474,1.0,18.0,56.96614985549022
,2.0,19.0,56.953424687996666
23.411034346508643,5.0,6.0,43.994563602613866
22.02428051997978,2.0,12.0,49.67848561127104
17.392273028996417,4.0,14.0,110.12531702149268
18.48288344884756,2.0,7.0,32.381502845004
26.346222774422717,3.0,17.0,66.94867587208904
17.971305906092503,4.0,8.0,40.546306456078135
23.232971273841585,1.0,6.0,
25.25477344207492,1.0,13.0,46.18099449506293
17.877617864443664,1.0,11.0,32.85975197870243
24.14578521485891,1.0,18.0,54.692886028080835
16.876347854590648,5.0,12.0,50.792746630276724
18.150919683535417,3.0,19.0,55.67509415415478
18.647971417615608,4.0,9.0,46.777341277673926
22.472874096283235,1.0,18.0,57.482256000499234
12.609148699441688,5.0,15.0,52.62538615097957
21.464206824221893,1.0,17.0,48.52079597593714
20.408643892125653,2.0,5.0,30.49552931655047
14.374771948793025,5.0,15.0,51.87736954303557
20.508284862689003,3.0,6.0,37.309960974584335
16.42391509621955,1.0,15.0,42.14760891062075
27.126949527637983,4.0,11.0,56.25332512407606
31.305352719154556,2.0,11.0,53.481510332279655
21.23742155118634,2.0,8.0,40.98161477776042
15.074504559216198,1.0,17.0,
27.94630525025595,4.0,18.0,63.04019538674703
8.40987367991357,4.0,,40.321227087520796
26.53077079189241,5.0,6.0,47.43941386901987
27.155055187653915,4.0,18.0,67.2611824857393
24.697458004614514,5.0,13.0,
21.295489728400423,4.0,19.0,57.909838221822966
19.121106124048524,4.0,20.0,64.76424617287933
23.145257008119053,5.0,5.0,47.83381977126732
28.74781336857646,5.0,5.0,46.479181577006344
16.225519243965195,4.0,9.0,41.7568067751048
,2.0,6.0,27.832134849141745
34.19702457008942,4.0,,74.64361291198608
22.72332635277434,4.0,9.0,45.72085294916504
,2.0,5.0,41.21250158837829
27.90494838606267,4.0,20.0,67.69389122603233
21.291760350080192,1.0,6.0,30.754312468524354
24.85404565677302,,19.0,65.59750258884567
24.56759789436988,1.0,14.0,48.496937034933765
18.278773041185442,1.0,,52.56633944923722
26.273999535606073,5.0,19.0,68.36930731518488
16.678554653850746,2.0,,50.70420271743902
28.177086366253445,2.0,15.0,58.08155754661884
22.05760823337894,1.0,8.0,
16.828582889017603,2.0,16.0,43.50759621636606
14.469950724639826,5.0,11.0,47.51675525835452
17.964593782170944,1.0,18.0,49.685733197190174
,5.0,18.0,58.56595398547811
36.39225018168915,4.0,9.0,55.986153898033024
21.913773190171113,,9.0,47.06006212763598
24.44719779778012,1.0,16.0,49.94073203286754
15.5656344807058,2.0,12.0,36.4050162423279
23.636446975558506,1.0,16.0,51.79557674541177
29.839232314257163,3.0,9.0,49.56992076633698
24.482099471357557,5.0,14.0,59.934669060677294
33.661572253055894,1.0,9.0,48.49009827811996
20.636190761042634,1.0,18.0,49.401514718387055
15.672608301654495,4.0,9.0,44.95799117921144
25.508550412929765,,18.0,58.42444592724951
22.01760037443421,,19.0,53.6736672860498
22.113110344568696,2.0,9.0,38.23479844866684
22.541811478865096,2.0,15.0,49.37336944194286
29.90913746781338,2.0,8.0,46.724540650941066
21.228798305869713,4.0,7.0,
25.822192014146314,2.0,18.0,58.82726215036641
23.197201703377328,3.0,15.0,53.50374823582229
15.653686441186034,1.0,14.0,43.260732635802114
16.410477485301865,5.0,17.0,55.12789471100196
25.330937823594716,5.0,7.0,51.563623820751474
16.550983634346352,1.0,6.0,26.1030056025146
29.067473192356243,5.0,16.0,65.49707848312289
,,20.0,62.01114936987587
19.36356603502407,2.0,5.0,37.08823397010628
25.03879821207713,4.0,13.0,
29.05217638205626,5.0,8.0,52.099755563679274
29.119781109973456,5.0,19.0,72.87871093113614
23.698555211714876,2.0,18.0,58.821713243898024
25.451185132144268,3.0,16.0,64.74815686207015
17.568717464559107,3.0,8.0,36.9541533852772
18.770089830471278,4.0,13.0,49.967395142206016
19.090729528534027,4.0,5.0,35.847007766672704
24.854994098875302,1.0,8.0,38.7743541646355
15.381542587373406,3.0,14.0,49.59266906666968
25.14217583875885,,19.0,66.98338714796827
19.33521479246836,5.0,17.0,61.82421133569891
26.94229345432498,3.0,,43.78986988591327
22.609177824211077,5.0,13.0,57.82676200081448
17.55145879228042,4.0,16.0,54.682614986866014
14.798285787441305,2.0,6.0,25.54188527009991
19.978362955466817,1.0,9.0,32.87368338944187
17.123023331708076,1.0,20.0,53.588249588593385
23.993040656679135,2.0,10.0,
27.206999305682157,4.0,13.0,56.771166114854914
20.680834772559642,1.0,8.0,32.226370785573884
,3.0,9.0,42.50367494532712
18.278821238196546,3.0,17.0,53.3839261547006
27.60127731512662,1.0,,47.13017115124678
19.859481045574604,3.0,11.0,43.11391735508888
18.56168529144407,2.0,5.0,32.22166403054877
24.087654032574658,2.0,5.0,31.34981357333799
25.846699805201933,1.0,9.0,
19.169551405348358,5.0,10.0,47.52725198467852
18.26673334504708,2.0,,36.044921213621585
26.01795847588875,1.0,14.0,53.9847783930194
31.20857898618071,2.0,12.0,58.92873427112706
18.99321870279422,3.0,6.0,36.94292569149756
17.39462641832501,2.0,14.0,46.66590326770572
24.919660152103397,3.0,6.0,39.54638490318772
11.262959348580234,4.0,18.0,51.937828938569
,2.0,6.0,40.09583541850148
,3.0,19.0,62.80849257344791
28.263048401230783,5.0,7.0,61.669815605595126
24.562088582366833,,13.0,
21.95804440462222,,17.0,57.28434606481844
18.91412568337679,1.0,11.0,37.03657288753147
22.17073208698958,2.0,12.0,48.444920830645906
21.405283636481702,5.0,19.0,67.49354024798
17.974940099412606,3.0,11.0,42.427010132492946
28.812585266588833,3.0,8.0,45.61520015782915
27.598654645598447,2.0,9.0,44.460489647825305
20.448849079800183,2.0,20.0,58.977640594709435
11.438783556321154,,13.0,31.973156503331744
15.728054001645678,3.0,18.0,51.63361440632529
20.79791706634059,4.0,12.0,52.124026901670106
27.772959248106062,4.0,17.0,69.69106553363382
22.648721870774235,5.0,11.0,53.933861118194805
15.967972711688791,3.0,14.0,41.41596895272828
19.190136611783323,1.0,10.0,42.06375252876185
28.000314123751664,2.0,6.0,34.846956334403565
33.18231039819315,4.0,9.0,52.06482707873548
34.82576686689026,2.0,,53.930047503016034
27.025859240206117,4.0,18.0,63.43359769627153
23.44799787501785,3.0,,58.4347401080641
12.98296614802811,5.0,20.0,55.857800347982156
23.474036062205105,4.0,7.0,40.398602580918485
25.775841341291358,1.0,8.0,35.22260138841762
31.94546488250437,1.0,11.0,48.855855498294886
23.389748332898197,5.0,9.0,51.442136929129795
16.547488556395862,4.0,7.0,34.01227467262949
18.961594407013532,3.0,18.0,51.6076270313847
25.784901153805997,5.0,7.0,54.22362941382954
20.78369730566593,4.0,,59.530929832282496
17.668846584760818,1.0,9.0,32.942691668217556
25.636672232226573,5.0,5.0,
14.88816839070719,5.0,8.0,46.0440049514226
,5.0,16.0,62.01025859694651
16.849242253845063,1.0,16.0,45.5013383815727
20.221112523967534,3.0,20.0,63.06641877160522
22.054193310122876,2.0,18.0,55.8043852565024
20.783039282134002,1.0,18.0,53.60285209343692
19.78751654104909,5.0,6.0,43.01523237906299
28.18220251892621,2.0,12.0,50.064115896323536
19.626277601920606,5.0,11.0,55.49661854354252
26.76595763339433,1.0,11.0,46.98644494027619
13.756476762850072,2.0,16.0,42.21909879065864
17.016405356028425,1.0,9.0,35.80898424164515
22.670289324476915,1.0,17.0,52.13084633465464
22.45123298238577,2.0,9.0,43.404167548523645
14.516356812806475,5.0,5.0,38.02166846597552
24.410735575541583,3.0,16.0,63.149222577586194
21.728139186770452,,14.0,50.92819409055288
23.545423321621733,5.0,18.0,61.33476606632398
24.83973864230232,3.0,17.0,56.63970580456176
26.477675831220616,4.0,5.0,44.173415195518544
21.0664089600968,3.0,16.0,57.803504149410685
22.719155536311,5.0,17.0,65.86007832381831
24.212820361983958,4.0,9.0,49.26330510455884
16.585345837002656,4.0,9.0,43.46018693963235
28.43970744799284,2.0,14.0,54.3896925730013
21.766011878478174,5.0,5.0,42.968232090387794
15.741290339742692,,10.0,40.745150362940024
25.26903911003928,5.0,20.0,66.6951471430133
14.636267331934574,4.0,17.0,47.459773619223036
12.207487731363292,3.0,6.0,31.239855485542783
22.903704159518607,3.0,17.0,58.049171799017245
28.8323406863224,4.0,10.0,59.57702830976946
22.441794592438733,4.0,5.0,41.84749291160155
24.760460903712264,4.0,15.0,57.48275941950375
32.02489741567746,2.0,5.0,44.00678622496516
18.76607616274328,3.0,6.0,34.04855734505283
19.358916202760778,4.0,5.0,32.38081733982528
9.64187473470302,5.0,12.0,41.79171883752098
21.731701987053658,1.0,5.0,29.037943257609438
21.493528046411612,3.0,6.0,38.160346846094484
16.784112551467885,2.0,16.0,53.127822699901685
14.679682356400818,5.0,5.0,35.12053752755309
14.432192999041483,4.0,14.0,47.84104460579284
13.663886516547374,3.0,11.0,
28.491041133588052,4.0,6.0,47.49145279029976
27.78753106173668,5.0,11.0,56.350745056131466
20.499591053378655,3.0,17.0,58.558190704876495
40.51737992404239,1.0,13.0,60.48180002823469
18.724967851249687,3.0,20.0,58.36962722684096
21.55784539481502,2.0,11.0,45.75786188197695
20.67489593314293,5.0,14.0,58.5406308966625
24.037947428528366,4.0,16.0,57.87753468590694
20.885242445951054,5.0,5.0,49.9076174693225
23.424540752993106,3.0,7.0,42.21227829946162
28.262307893404518,1.0,17.0,55.44386213577797
20.70300347513377,4.0,13.0,53.59570247558043
16.33769784505811,2.0,9.0,35.43069393396438
7.160422532734737,5.0,17.0,54.985840222277496
22.507631081678376,1.0,14.0,46.10699891686284
18.684253229268858,3.0,5.0,30.461216814824464
17.516915920343074,3.0,12.0,44.384781668243924
22.493116414438063,5.0,17.0,66.00993722279149
27.975218612701745,3.0,14.0,54.98196536644902
18.377364352742624,2.0,7.0,37.33977848151843
25.228488056347924,3.0,14.0,56.08565034102284
20.201179871487298,5.0,8.0,46.946651531734226
27.121214596147603,,8.0,47.05864244484199
31.391820063721593,5.0,8.0,55.13517168318319
21.55205653581876,5.0,16.0,61.926319687385394
,3.0,,50.996163141975245
21.93142939350959,2.0,,49.60559452386477
19.414213335871207,2.0,19.0,53.73776620585629
,2.0,18.0,53.38469911650259
24.562280783460288,2.0,18.0,58.98120319239916
12.559455422527078,3.0,5.0,25.27499865108464
22.338472326203693,4.0,7.0,46.95140974675786
16.192702245175518,5.0,12.0,49.94430693913938
22.360399010776515,4.0,9.0,48.762733484419115
16.50555467100753,5.0,,53.727277561160655
7.029235437788325,3.0,14.0,40.093861207383775
25.050769475730018,5.0,16.0,66.7925293975238
29.132056828127624,4.0,7.0,46.212296367279635
28.625398693318004,3.0,,66.35853558972964
17.923659466217416,2.0,19.0,51.292921920245334
28.513985965786325,4.0,20.0,67.88070080779104
22.48321672136585,1.0,,
28.005744144172105,4.0,12.0,60.887629179475276
9.889026129240902,1.0,10.0,26.84462859571491
19.222962630622654,3.0,10.0,44.5957445180542
17.591369279066615,3.0,11.0,38.83947632158605
20.956463498991035,2.0,7.0,36.81649000787986
,1.0,18.0,62.35899903604033
26.337368347965747,2.0,14.0,49.927227653340736
20.86419667613696,3.0,19.0,61.79544386917716
26.707603760400414,2.0,14.0,49.63467276309865
22.044830892605578,5.0,13.0,55.097819159105505
18.963493260491852,2.0,9.0,39.509628693047866
20.640246702950236,2.0,8.0,38.73758613028823
,2.0,5.0,
25.02856510756422,5.0,15.0,64.22613839171616
,1.0,12.0,
28.126773749346086,5.0,10.0,55.83456116095872
20.23620578273285,3.0,9.0,46.89535619349461
26.247537243023043,4.0,11.0,49.43538589228791
21.866919233919237,1.0,12.0,41.9988142106435
11.314201453795047,3.0,18.0,54.1608257342985
22.76914509292051,2.0,9.0,39.522658734843326
20.488532323667645,3.0,14.0,46.61970879017723
21.885939320231213,1.0,,51.54255068734302
22.006238057004026,3.0,5.0,30.48644378765043
11.393351761532747,3.0,16.0,45.38553952176114
21.778189586972353,1.0,10.0,42.02933981846653
19.358455819912333,4.0,6.0,40.09105013758817
20.162238234137032,,5.0,40.56892956361197
26.060603877024473,3.0,5.0,36.733207500984506
20.579806616947877,3.0,10.0,41.13755669395662
24.166884094070255,5.0,20.0,69.85607410474192
20.51478159792113,,13.0,47.56065170551183
21.342781195060475,4.0,10.0,48.82322702759833
27.154448005104573,5.0,12.0,62.56179564250579
23.229090191498614,4.0,17.0,62.598807883266744
18.83863659889644,3.0,20.0,60.58835100276613
30.59773389999103,4.0,16.0,69.3026127333665
25.88076713757157,5.0,19.0,72.43679731858197
18.614475314408434,1.0,6.0,31.977264473312115
23.361592637219616,4.0,20.0,67.40452594411131
23.988617135780764,3.0,,50.445351894751006
13.929385240886257,1.0,6.0,19.086122708379104
29.661633807188903,2.0,5.0,41.45679011849829
19.47467129946122,4.0,14.0,55.05657255103916
20.989818297912432,1.0,6.0,34.98916542905497
25.728038978711478,3.0,14.0,59.72492191417648
19.315243741627018,3.0,7.0,36.80128346501299
15.520307832609614,3.0,19.0,53.4256893683924
24.86577885319073,4.0,7.0,42.237767056880664
21.559852591367438,2.0,14.0,50.51805244978055
16.016555962233262,3.0,10.0,35.806143690166024
20.79092154329485,5.0,9.0,46.983351389055564
21.103376858742813,5.0,9.0,45.54841417692217
24.234129154084297,4.0,16.0,61.87653531904676
19.683945954026257,4.0,10.0,46.531623954931774
11.294562058655373,1.0,16.0,38.151779798982616
16.572762444737812,5.0,11.0,46.457075862670266
22.351952414310382,4.0,8.0,121.26157030827856
29.252213233170757,5.0,5.0,48.658248276533236
21.153848467330278,1.0,18.0,54.30949505035404
22.69393468971876,1.0,14.0,47.3870434157868
,,18.0,58.67141601888739
24.70354194591042,1.0,7.0,34.70377402735455
23.109888432110637,2.0,8.0,43.79078287965572
26.913157313349153,5.0,18.0,72.38728938293185
29.168240120472614,5.0,11.0,58.57609121162257
22.94943460600226,1.0,18.0,57.700242484255085
28.380602904190653,3.0,20.0,67.2149821018595
17.731455613640108,5.0,15.0,58.40532523106525
18.41667661574518,5.0,7.0,42.83059020757083
24.856275655570975,5.0,5.0,40.38293724410648
23.970401527529614,5.0,7.0,
19.083814546079815,1.0,8.0,32.20246337750552
19.15664889273539,2.0,14.0,45.64231150653065
15.173763364812398,1.0,17.0,42.013268683779295
18.61313755354991,1.0,7.0,28.890624106709563
29.497127170709163,3.0,10.0,39.736428250894235
8.471000584002809,3.0,8.0,27.845976540907174
10.362166498260816,1.0,16.0,40.99138178517606
15.094592999626833,1.0,17.0,46.80242161169938
25.534200588890315,1.0,7.0,36.967885761562975
10.520240455918003,3.0,8.0,29.82210757256869
25.92179532740954,5.0,8.0,52.609776891221316
20.772801477049963,,8.0,43.79860362002241
24.753831164740152,3.0,15.0,59.20081901319844
22.135565623034662,5.0,7.0,51.79376124165796
14.743529851569265,4.0,10.0,42.799301996033044
24.32020912068313,2.0,20.0,60.68537789978055
25.62177402623212,1.0,17.0,55.526294849480664
23.33864660315913,4.0,17.0,68.55487559924102
20.371768569350408,3.0,15.0,55.5771556198653
23.232481147329143,4.0,17.0,56.367857736944245
25.179602497200463,1.0,16.0,48.385285743767234
20.158970296198984,2.0,6.0,35.54558657057368
25.374617497950766,3.0,7.0,47.472888177010084
28.79680392166351,1.0,7.0,36.543581596471135
27.464576436122854,5.0,6.0,44.0438490916669
27.049706487674207,5.0,6.0,48.97087156523104
21.289874233004603,3.0,6.0,41.28419414360723
27.322878985267423,5.0,18.0,64.86220721772213
26.673640034886073,4.0,7.0,50.14814179533806
16.249381642105764,3.0,13.0,43.487318367261196
21.55034200695643,1.0,10.0,36.14652112730364
17.308374353729583,3.0,11.0,40.92439807985259
27.209535898476226,1.0,9.0,45.24758330237181
28.610662986381687,1.0,5.0,38.8485952010203
17.744472417615764,3.0,20.0,56.8568756796382
19.932267004915676,5.0,19.0,63.48909698717275
22.381365507414884,3.0,7.0,40.55694963975702
15.665980088596351,1.0,14.0,38.31147459152878
19.634905866853504,4.0,14.0,56.993464881960584
18.459151473797775,2.0,10.0,33.688090626609515
15.570881649504223,1.0,13.0,35.41796412266084
24.45089106035983,3.0,11.0,49.7543334147807
28.179913895810817,4.0,20.0,73.30113281850755
17.727194090261943,,8.0,40.59585043599386
16.950959902916633,4.0,,52.7601367242033
12.211972683368149,2.0,8.0,27.802080599022037
17.98230450663831,1.0,13.0,44.724487463619475
15.082087415717766,,6.0,35.32365458110422
25.095710805610988,1.0,12.0,42.00041282091183
13.910537222876926,1.0,14.0,41.96350021233859
23.722230238978497,1.0,9.0,
24.020211759448188,4.0,11.0,52.57926213635607
13.797441310989168,4.0,8.0,35.74912835652157
21.598198880304775,1.0,7.0,39.3176382100933
23.118834643828507,4.0,13.0,52.45923287249181
31.486005375537076,3.0,20.0,69.53800308615263
21.07041253533512,3.0,14.0,47.67846126218855
19.959852168059395,,19.0,58.70145995010507
22.283688076036878,4.0,8.0,48.999494415923415
24.05168537470534,3.0,11.0,44.14374614357928
27.72757491055405,5.0,11.0,61.289845962901836
20.971122730445394,5.0,13.0,54.0313126511047
,4.0,14.0,55.59433996913369
27.15100731480927,2.0,7.0,47.99598937281805
25.235960445904727,5.0,9.0,51.9726214556587
29.534194760587294,5.0,14.0,67.69219682540545
27.267953279495487,5.0,20.0,73.43859511567948
27.080471497220657,5.0,5.0,50.008708742842245
20.900193192815507,5.0,,54.564963580383704
24.119977331414553,3.0,12.0,47.50151729627668
17.97647402419598,1.0,13.0,39.269922977700595
19.932626774064136,1.0,12.0,42.82239187029905
26.859152432060842,3.0,5.0,38.68491245716015
24.084860912909395,1.0,13.0,47.26314786235497
15.833937914533573,2.0,13.0,43.98544629769811
20.33749509546605,2.0,12.0,38.51480113459881
20.442915754621215,3.0,9.0,44.43280845368057
24.431084649419237,4.0,11.0,
30.099945398401502,5.0,,63.33126262684183
18.514969487151916,4.0,8.0,
21.53288458983743,2.0,13.0,44.49733065009166
17.57498039223751,3.0,5.0,32.800369627882276
22.850408965531557,2.0,8.0,38.17529405679809
17.13763879062705,,20.0,54.289743232633334
17.803681584149963,1.0,19.0,51.62610898222839
28.823356288290906,4.0,15.0,65.581104734855
24.184097314935112,2.0,,38.51041723575719
33.217321524555835,4.0,8.0,59.02534129122968
17.079023103338237,5.0,19.0,64.82436557923171
28.658500854390574,5.0,19.0,74.42325998697005
21.802459606543966,5.0,9.0,45.31384610413102
22.481679395281414,1.0,17.0,52.63434730201987
26.65181018158404,3.0,,67.2207303552933
17.797513415972567,3.0,19.0,54.32366439905161
17.33037103866224,4.0,17.0,56.95775945911012
36.986549723712514,4.0,9.0,57.390865805184575
17.74386988711004,4.0,5.0,38.21795233287127
,1.0,15.0,43.47640876978871
15.925098464619134,4.0,9.0,36.76377087323205
11.846892089646728,5.0,19.0,59.63032504133908
12.96651200902869,2.0,6.0,26.632445053296188
11.659051954938526,1.0,12.0,34.44052033718517
19.857224443769958,1.0,6.0,34.63136628284817
22.356607356523615,4.0,14.0,54.407313412059075
13.075168515645032,2.0,8.0,36.55645380411899
17.310172764473364,3.0,13.0,45.364797732725975
22.388071101279177,3.0,5.0,35.305490433874326
15.877605669812128,1.0,15.0,41.759183220412034
14.906663482215563,3.0,14.0,48.1284374676921
30.274024407309714,3.0,11.0,53.10211071836853
28.060751211743707,2.0,,52.436614424020384
,2.0,8.0,35.02812264023792
22.60649495909927,3.0,6.0,42.36173476390231
15.014400422375818,3.0,16.0,48.25526172565417
16.703557990102347,1.0,6.0,24.699737660323944
20.047786890222845,4.0,16.0,58.86267835565135
21.607547754947838,3.0,11.0,45.11567069596175
20.305457050455338,4.0,20.0,63.91354953709991
25.919955065684032,,12.0,59.98471148842053
,2.0,6.0,39.28373145864672
12.087652453766472,5.0,20.0,59.01194745229562
21.06553163431613,1.0,7.0,29.231409638793526
23.28919948058424,1.0,17.0,55.717682598837065
26.075878930394957,3.0,11.0,52.25973926719336
24.481645680732885,5.0,12.0,55.70542503845465
22.610838712864386,4.0,10.0,53.16151913702628
21.84400037916476,2.0,,59.861265262897135
15.078959592278906,3.0,15.0,45.35867856400915
21.654846812807627,5.0,11.0,54.01387750137938
14.590957872460216,2.0,5.0,29.99059506988742
21.36040292239887,,11.0,51.12501086461296
15.523749143707276,2.0,10.0,34.59222578665207
26.373272450113245,2.0,13.0,51.029873190922
26.090821595078538,4.0,16.0,61.52411372683783
18.638726268398408,5.0,11.0,47.613041826731674
18.749600780970745,4.0,13.0,51.8462384266643
22.303321937256168,5.0,7.0,44.46215760331702
22.974381794002472,,18.0,53.04294300949411
17.029684590500658,4.0,10.0,42.71427460084165
18.437153818197864,5.0,17.0,58.117440324475886
14.825871677014288,,8.0,32.5861872926478
25.143317141716345,1.0,18.0,53.770537376004675
17.584875722570473,1.0,14.0,41.982382010874254
22.70581399154827,2.0,13.0,49.5693217197248
15.325592006985111,2.0,18.0,
15.934020312853097,3.0,9.0,36.85019055502756
25.247305116577625,4.0,19.0,
23.784058930289472,,9.0,43.73674157517483
33.44662521405287,1.0,11.0,52.43736678528362
13.278694910187122,1.0,15.0,38.31696071999392
17.664208348064385,4.0,18.0,59.90537854982522
21.220023614032545,1.0,15.0,49.290389621372555
24.240818852623356,4.0,8.0,47.69408713662756
40.05236279761929,1.0,9.0,52.87942748927814
20.209166219751893,4.0,5.0,38.66457741416345
8.191044527135656,4.0,15.0,49.128718294065024
23.001707661474477,3.0,20.0,60.37247820833188
23.716410065395362,5.0,15.0,60.117556704679124
26.405009253075065,1.0,7.0,35.96485360838432
25.431222214770674,4.0,15.0,63.411293504107256
25.749927181209426,1.0,10.0,45.505545624430454
22.79194753426395,2.0,,
18.529994178719363,,10.0,44.37468149360611
27.91722225798301,5.0,14.0,60.62165040135247
16.447196733798958,4.0,11.0,50.74755127567739
24.132586818273126,,6.0,48.497961393973995
24.9749805229328,4.0,13.0,55.507303219905886
20.798181992412353,1.0,5.0,
24.340423516713315,4.0,9.0,49.04193760687665
30.042538398415925,1.0,16.0,56.141018569867754
15.421796772916911,4.0,8.0,37.31884605399232
25.909585248804273,4.0,17.0,65.5320891613342
22.077229792203557,4.0,9.0,46.847111398606614
27.55332909549666,2.0,16.0,53.60946359792719
,4.0,8.0,
17.999542790929326,4.0,7.0,41.40123415766748
22.075994714210672,2.0,6.0,39.84152048496377
21.902431492425446,2.0,18.0,55.25991299588674
27.27150816056909,2.0,5.0,34.27706193776441
19.058006302194478,1.0,19.0,50.962587902814114
19.778734860828543,2.0,10.0,39.09512573873906
17.316020575013813,5.0,8.0,51.08467087112179
33.65916203418233,3.0,19.0,74.47360252017901
21.651444730714417,2.0,12.0,48.10550254400865
16.784801762477322,2.0,12.0,38.3874535552185
29.6020911517913,4.0,15.0,64.51103014018301
23.421392058924127,4.0,,48.71999103307824
20.037499888057738,4.0,19.0,61.38421435392808
,5.0,,57.282694045318685
24.589532012763165,3.0,6.0,40.32379872941073
23.28874001030851,1.0,14.0,49.508952353463904
16.5053244480086,4.0,13.0,48.866381439115365
14.57538648513848,3.0,9.0,
22.25270327459639,4.0,15.0,
18.771424261381647,4.0,15.0,53.28389987453103
30.79486169542864,2.0,8.0,39.23941872612701
27.9722094455756,3.0,12.0,54.39004790116996
32.75115202456403,1.0,5.0,38.01864937682942
18.24489563415587,4.0,13.0,46.01228902852375
23.174753753227776,3.0,6.0,33.19604888803209
32.17588391732592,2.0,,50.525304202250865
,3.0,7.0,42.25068408846273
26.517136541642095,5.0,14.0,58.16537288574837
19.61973235666669,3.0,5.0,41.48805096035697
29.457376287546765,2.0,19.0,65.78911602511212
30.79305963584548,3.0,15.0,61.02978962565653
,5.0,11.0,56.37131389361587
22.033404130001987,2.0,12.0,49.809326076255346
17.264106281254165,2.0,8.0,32.098628943124226
20.358971850285723,2.0,13.0,43.528268736689554
21.89363390391116,3.0,17.0,
19.600871418123575,4.0,14.0,48.62166618551196
25.34133611682847,2.0,7.0,41.21676107640835
21.99346203255793,5.0,6.0,46.434160265375745
18.213217654575732,1.0,6.0,31.68786399598164
26.693046782343558,4.0,6.0,43.706081466990966
26.480930403119718,,16.0,64.55548379386956
24.991365443483893,,11.0,50.35358511609714
18.255976594590322,3.0,10.0,46.000438519427576
,1.0,5.0,27.305656978953355
21.912304838675947,3.0,16.0,58.10014365568385
23.13336505593365,4.0,16.0,57.4625411799042
20.911013181339612,2.0,17.0,51.324401624391754
25.217198199942825,3.0,10.0,44.2883694863242
22.87977840931133,,20.0,56.67394612122039
23.79781798522403,1.0,17.0,52.18390229339991
28.36722982241995,1.0,,42.8665563424267
